Time	Pump	Flow	Press	Temp1	Temp2	Vib
419	1710.6608	80.1751	10.7523	108.2803	97.6624	-0.0388
420	1712.8194	79.7088	10.7223	108.5018	97.3479	-0.0345
421	1716.9070	80.8387	10.7247	107.9210	97.5945	0.0865
422	1711.5942	80.4780	10.6295	108.1893	97.7226	0.2805
423	1716.0703	80.4691	10.5863	107.6012	98.3945	0.3580
424	1701.4226	80.8281	10.6212	106.9503	97.7219	0.3476
425	1717.5245	80.5840	10.6603	107.2791	97.4842	0.2823
426	1720.4694	81.6398	10.6052	107.2838	96.4426	0.0566
427	1699.0206	81.5217	10.7551	106.7697	96.1963	-0.0999
428	1701.6963	81.5740	10.7917	107.0954	95.9557	-0.1181
429	1701.8339	81.1514	10.7968	107.8463	96.4623	-0.1062
430	1702.4123	81.3666	10.7676	107.2173	96.6912	0.0344
431	1717.8509	81.7023	10.8244	107.3366	96.5619	0.1383
432	1740.1556	82.3386	10.8747	107.5137	96.3493	0.1992
433	1744.8008	81.9544	10.8738	108.0145	95.9639	0.3863
434	1735.7140	82.7148	10.9347	107.8921	96.0271	0.3495
435	1736.3504	83.2586	10.9732	107.9983	96.1406	0.2262
436	1736.3171	83.2766	11.1428	108.2842	97.1241	0.0952
437	1735.3474	82.8457	11.2012	108.5061	96.6170	-0.0563
438	1741.8905	83.0519	11.1366	109.4559	97.1314	-0.1789
439	1732.8723	83.3903	11.1956	110.0884	98.1718	-0.2347
440	1723.9327	83.2799	11.0963	110.4517	98.8080	-0.1010
441	1727.1726	82.9452	11.0482	110.3260	99.2042	0.1186
442	1724.0447	82.3924	11.1183	110.1899	99.3422	0.2927
443	1719.4426	82.4935	11.0540	109.9798	99.0727	0.3790
444	1723.9562	82.2743	11.0002	109.8282	99.4439	0.3110
445	1717.9041	81.7851	10.9913	109.9483	99.3543	0.2689
446	1708.2567	82.1226	11.0142	109.5268	99.2610	0.0729
447	1724.4221	83.1435	10.9988	109.4726	99.4944	-0.0721
448	1705.1985	83.3274	11.0127	109.9172	99.3122	-0.1759
449	1709.8751	83.6737	10.9649	109.8471	99.2240	-0.1241
450	1713.0746	83.5884	11.0692	109.5470	99.6630	0.0371
451	1719.0379	83.4937	11.1769	109.1503	99.5571	0.1298
452	1712.8637	84.0390	11.1718	109.2131	99.2306	0.2635
453	1697.8991	83.3245	11.2069	109.4793	99.0501	0.4222
454	1695.5198	82.2959	11.1640	109.8323	99.0744	0.3003
455	1692.6392	82.2551	11.0376	110.0761	99.2127	0.1644
456	1686.4616	81.7032	11.0177	110.2276	99.5291	0.0360
457	1695.8009	81.8463	10.9400	109.7707	98.9936	-0.0488
458	1673.1349	81.4345	10.8631	109.6431	99.0918	-0.2434
459	1673.0890	81.9695	10.8611	109.4788	99.2482	-0.1961
460	1672.4284	81.9945	10.8551	108.9829	99.6596	-0.1300
461	1662.6125	81.3435	10.9761	108.7374	99.3686	0.0825
462	1646.5756	80.7197	10.9722	108.6098	98.9891	0.2329
463	1658.7449	80.0764	10.8449	108.1882	98.5114	0.3415
464	1666.9229	79.9658	10.7410	108.3416	97.8511	0.2734
465	1654.9853	80.3737	10.7349	107.8697	98.3790	0.1782
466	1646.5371	80.4256	10.7311	107.9610	98.0933	-0.0102
467	1637.2746	80.1738	10.7262	107.7367	98.0094	-0.1274
468	1653.5993	80.0448	10.7546	107.2866	97.9070	-0.1103
469	1662.8768	79.6922	10.7705	107.4008	97.4384	-0.0759
470	1658.1050	79.3364	10.6676	107.2738	97.6320	-0.0517
471	1670.9452	79.2629	10.6284	107.2581	97.5226	0.0164
472	1673.0249	79.2303	10.5633	106.8962	97.1795	0.2533
473	1682.3621	79.0459	10.5814	106.5483	96.3432	0.2500
474	1692.6088	79.7932	10.5731	106.4410	96.2924	0.2933
475	1688.2334	79.9256	10.4908	106.2797	96.5990	0.2361
476	1685.0826	79.9946	10.5796	106.5078	96.3292	0.1490
477	1688.7952	79.9219	10.5945	106.1686	95.8956	-0.0329
478	1689.7641	80.2174	10.5956	105.9815	96.3981	-0.2034
479	1690.9335	80.4866	10.5584	105.6327	96.1982	-0.1700
480	1686.8994	79.9668	10.6145	105.3729	95.9103	0.0276
481	1697.1010	80.3238	10.6428	105.0440	95.6995	0.0777
482	1703.7434	80.4787	10.6890	105.3307	95.3978	0.2859
483	1704.2518	80.4568	10.7640	105.8031	94.9218	0.3223
484	1717.1814	80.8988	10.7503	106.4101	94.8547	0.3554
485	1712.9695	80.8508	10.7027	106.2539	94.6491	0.2224
486	1708.3838	82.3023	10.6829	106.3331	94.8054	0.0338
487	1703.1869	81.7850	10.7721	105.9041	94.9719	-0.2400
488	1712.7552	81.7599	10.8441	106.6046	94.8994	-0.1627
489	1713.0108	82.1475	10.8698	106.4881	95.3364	-0.1701
490	1706.5367	82.0422	10.8526	106.8757	95.3315	-0.1317
491	1711.2131	81.6894	10.9073	107.4193	95.1739	0.0690
492	1716.7362	81.9869	10.9430	108.1110	95.4291	0.2069
493	1700.4110	81.7961	10.9628	108.7291	95.2354	0.3180
494	1681.6041	82.1495	11.0339	108.5484	95.4390	0.3581
495	1680.7819	81.6592	11.1129	109.1209	95.5951	0.2284
496	1693.8649	81.7048	11.0407	109.3747	96.3964	0.0492
497	1686.5690	80.8361	10.9246	109.1646	96.5615	0.0172
498	1698.1040	80.3117	10.8313	109.2704	97.1054	-0.0502
499	1700.2860	81.4589	10.7275	109.0936	96.9436	-0.0267
500	1708.3734	81.5692	10.8351	108.8764	97.5873	0.0741
501	1708.2943	81.6556	10.8995	108.4334	97.6402	0.1085
502	1705.3935	82.1084	10.8968	108.8057	97.2470	0.0733
503	1699.3249	82.4272	10.8924	108.6272	97.4830	0.2412
504	1690.1756	82.2229	10.8723	108.6172	97.5435	0.3080
505	1687.5785	81.5521	10.9387	109.0289	97.8279	0.1873
506	1697.1112	81.0364	10.8808	109.3313	98.0247	0.0634
507	1698.3279	80.6515	10.9379	109.1777	98.3069	0.0559
508	1699.0240	80.0441	10.9013	109.4447	98.1613	-0.0071
509	1695.7644	80.7444	10.9234	109.7675	97.8519	-0.0026
510	1699.4095	81.4356	10.8870	109.4762	98.1164	0.0606
511	1691.2165	81.5165	10.9062	109.6163	98.0177	0.1829
512	1699.8712	82.0106	10.7897	109.1811	97.9956	0.2841
513	1689.1903	81.4067	10.8826	108.9595	97.9295	0.3325
514	1686.4685	81.5631	10.8916	109.2029	98.3027	0.4460
515	1672.2569	81.7468	10.8220	108.9282	97.4840	0.3341
516	1665.1424	81.4421	10.8050	109.2254	97.3802	0.0267
517	1680.1244	80.8801	10.8107	108.8126	97.2164	-0.1132
518	1663.1862	79.9916	10.8173	108.6124	97.7113	-0.1099
519	1659.6675	79.6838	10.7182	108.7340	97.6471	-0.1617
520	1660.9507	79.3209	10.7133	108.4250	97.8636	-0.0515
521	1673.6988	80.0474	10.6253	108.5050	97.7443	0.0819
522	1676.8870	80.1988	10.6856	107.7134	97.8410	0.2277
523	1673.3495	79.7413	10.8082	106.9909	97.7101	0.3264
524	1678.2139	80.6664	10.8329	106.7659	97.8070	0.3730
525	1679.4162	80.8884	10.7490	106.9600	97.3772	0.3010
526	1675.3351	81.2717	10.8077	107.1624	97.4667	0.1279
527	1676.8157	80.6569	10.7710	107.4795	97.3898	-0.0137
528	1676.7221	80.0537	10.6237	107.8625	97.3463	-0.1482
529	1673.9470	79.2091	10.6132	107.6913	97.2311	-0.0796
530	1665.2879	79.0723	10.6464	107.7142	97.2554	-0.0397
531	1670.5317	78.6268	10.6223	107.4615	96.8103	0.1153
532	1688.1776	78.5994	10.6531	107.0313	97.0783	0.3101
533	1689.3140	79.2911	10.7072	106.9970	96.9910	0.4076
534	1686.8210	79.8981	10.7397	107.1745	96.9330	0.3219
535	1698.1340	80.3808	10.6906	106.9037	96.9784	0.1539
536	1699.0632	80.2006	10.7859	107.0872	96.8030	0.0708
537	1699.1144	79.6285	10.7460	107.3086	96.7225	0.0526
538	1695.3892	80.1642	10.6788	107.4958	97.2323	-0.0750
539	1692.7846	80.4037	10.7453	107.2454	97.4569	-0.0655
540	1679.9396	80.6862	10.7804	107.5565	96.9464	-0.0838
541	1680.6486	80.7062	10.7251	107.7622	96.7950	0.0899
542	1689.3325	80.2743	10.6565	107.8321	96.7663	0.2654
543	1689.1356	80.3189	10.7055	107.5730	96.5973	0.3338
544	1689.4153	80.8161	10.8154	107.2137	96.5835	0.3521
545	1681.0749	80.4709	10.7928	107.6414	96.3471	0.2488
546	1677.4880	80.1643	10.7546	107.6244	96.6477	0.0801
547	1689.6743	80.7928	10.6814	107.6839	96.6123	-0.0778
548	1681.9982	81.0182	10.7682	107.4818	97.0149	-0.1232
549	1681.5935	80.5886	10.7209	108.1003	96.8104	-0.1053
550	1682.1572	81.1424	10.6982	108.2062	97.4163	0.0492
551	1677.0587	80.7614	10.7204	108.3101	97.5805	0.1274
552	1677.6574	80.5631	10.7907	108.4962	97.3698	0.3446
553	1679.0850	80.4943	10.7270	108.0631	97.7280	0.4075
554	1691.1519	80.0599	10.7950	107.9553	98.1469	0.3702
555	1696.2104	81.1404	10.6795	107.4351	97.8678	0.2160
556	1698.1226	81.4252	10.7441	107.0937	97.7999	0.0568
557	1693.6746	81.7860	10.7362	106.9282	97.3260	-0.0928
558	1696.1967	81.4571	10.8542	107.0530	97.2318	-0.0741
559	1705.8235	81.5909	10.8844	107.0147	96.8426	-0.0942
560	1701.7382	81.6470	10.8765	107.2760	96.6485	-0.0692
561	1705.4031	81.3443	10.8651	107.2216	96.6613	0.0410
562	1707.8828	81.1602	10.8082	107.5801	96.7630	0.1314
563	1710.3012	80.7059	10.8939	107.1299	96.6576	0.2520
564	1704.6715	81.7262	10.8769	107.0670	96.3313	0.2501
565	1706.1343	81.4494	10.8567	107.2483	96.2602	0.2039
566	1698.5460	81.5754	10.8773	107.7379	96.2414	0.1423
567	1703.5903	81.4711	10.7649	107.6595	95.6365	-0.0352
568	1712.6953	81.5744	10.8016	108.0106	96.2762	-0.0602
569	1715.2108	81.6381	10.7726	108.0261	96.2118	-0.1497
570	1712.3789	82.2028	10.9094	108.0334	96.5013	-0.1430
571	1710.4288	82.3754	10.9237	108.0694	97.1505	0.0154
572	1715.0428	82.2658	11.0456	107.6607	97.4920	0.2226
573	1698.3738	82.0812	11.0201	107.9787	96.9637	0.2499
574	1700.2174	82.2853	10.9990	108.0432	96.7850	0.3499
575	1715.2525	81.5898	11.0478	108.5768	96.5971	0.2563
576	1712.7350	81.4806	11.0088	109.1704	96.4207	0.0274
577	1714.0861	81.3626	11.0224	109.2643	97.1291	-0.0135
578	1704.5042	81.7813	10.9585	109.3498	97.2214	-0.1044
579	1705.2706	81.6252	10.8998	109.1697	96.9659	-0.0245
580	1702.5670	81.6653	10.8643	109.1218	96.9204	0.0468
581	1699.2597	81.5675	10.8319	109.3877	96.3297	0.0489
582	1708.1728	81.6201	10.8319	109.5584	96.7487	0.1850
583	1695.0493	81.5553	10.8860	108.9556	96.8877	0.3692
584	1700.1096	81.2765	10.8551	109.3328	96.9075	0.3865
585	1701.6517	80.6215	10.8286	109.0694	97.0480	0.3102
586	1715.4353	81.1029	10.8496	108.8344	96.9011	0.1964
587	1723.6410	81.2409	10.7896	109.1371	96.9814	-0.0968
588	1718.0219	81.8814	10.8513	108.6765	96.8897	-0.1611
589	1714.6936	81.6266	10.8245	108.9365	97.0503	-0.1273
590	1718.9342	82.1715	10.8301	108.7944	96.8877	-0.0332
591	1713.2532	82.4496	10.8920	108.8202	97.1455	0.1618
592	1716.3332	82.3091	10.9119	109.0145	97.5437	0.3496
593	1727.5200	82.6167	11.0191	109.0087	97.8036	0.3283
594	1731.8011	82.0537	10.9635	109.2951	97.8590	0.3531
595	1717.3476	83.0296	10.9415	109.7613	98.3296	0.2301
596	1703.6091	83.1909	10.9421	109.5754	98.3646	-0.0063
597	1694.9717	82.7631	11.0253	109.6768	98.0190	-0.0452
598	1699.8049	82.0799	11.0275	109.9839	97.6357	-0.2052
599	1693.7567	82.3562	10.9769	110.5493	97.8162	-0.1147
600	1678.1903	82.0625	10.9865	110.4057	98.0314	-0.0432
601	1666.7586	81.9947	11.0697	110.3511	98.8282	0.1037
602	1660.1278	81.8694	11.0581	109.9006	98.9914	0.2093
603	1652.6667	81.3870	11.0544	110.3122	99.1380	0.2619
604	1651.8948	80.3608	11.0630	110.5352	99.0465	0.2280
605	1629.8144	79.7266	10.8885	110.2698	99.4944	0.1228
606	1613.6202	78.7488	10.8553	109.4377	99.4649	0.0076
607	1600.3709	78.1609	10.7884	109.4678	99.7847	-0.2144
608	1584.9324	78.6959	10.6967	109.1004	99.5173	-0.3031
609	1571.4240	78.1916	10.6216	109.1173	99.1768	-0.2073
610	1577.6732	78.1347	10.5534	109.0294	98.9992	-0.1039
611	1561.1420	77.8089	10.5770	108.6695	98.2592	-0.0932
612	1540.3630	77.3505	10.5562	108.4667	98.4028	0.1528
613	1544.6516	76.4232	10.4810	107.7370	98.2077	0.2075
614	1524.5682	75.3241	10.3728	107.2723	98.2499	0.1927
615	1525.9510	74.9044	10.3121	107.0057	97.8128	0.2573
616	1512.0777	73.6509	10.2468	106.5832	97.3195	0.0852
617	1513.5078	73.3501	10.1238	105.8275	96.6344	-0.0980
618	1505.3789	73.5841	9.9892	105.1594	96.4714	-0.1129
619	1500.8791	73.1562	9.9323	104.3971	96.4792	-0.2013
620	1509.6312	73.3154	9.7858	103.1784	95.2813	-0.0479
621	1487.3801	73.0071	9.8034	102.6438	94.3222	0.0589
622	1488.9700	72.7907	9.7659	101.9737	94.1733	0.2221
623	1487.8751	72.5182	9.7459	101.6218	93.8342	0.3621
624	1485.2876	71.8216	9.7024	100.8969	92.7793	0.3181
625	1494.4338	71.7590	9.6919	100.1996	92.5871	0.1927
626	1482.4738	72.1781	9.6653	99.7050	91.9807	0.0474
627	1470.6867	71.9647	9.6229	98.9994	91.0871	-0.0237
628	1455.8893	71.9561	9.6140	98.5754	90.4158	-0.1648
629	1444.9067	71.6007	9.5878	98.4751	89.7908	-0.2318
630	1443.4570	71.4083	9.5400	98.2246	89.8233	-0.1263
631	1447.6076	70.8350	9.5260	97.4511	89.1952	0.0722
632	1449.2127	71.0208	9.4618	96.9770	88.4256	0.1883
633	1441.4822	70.5391	9.4721	97.0709	88.5672	0.2787
634	1428.4426	70.5020	9.4525	96.6066	88.7510	0.2114
635	1434.9953	70.5915	9.4101	96.3659	88.5970	0.1137
636	1430.6165	70.5328	9.4212	96.2242	88.0566	-0.0967
637	1426.5535	70.9245	9.4238	96.1633	87.6931	-0.1719
638	1445.6006	70.6160	9.4206	95.7962	87.6006	-0.2219
639	1438.7331	69.7501	9.5126	95.7531	87.2944	-0.2888
640	1437.7438	69.5632	9.4826	95.3913	87.0009	-0.1319
641	1441.6840	68.9495	9.4089	95.6418	86.8554	-0.0315
642	1435.1110	69.3353	9.2315	95.8840	86.9333	0.0901
643	1426.2605	69.5126	9.1659	95.4905	87.1625	0.1239
644	1434.0415	68.7852	9.2480	94.9179	87.0903	0.2206
645	1442.4764	68.3697	9.1354	94.8372	86.5072	0.1365
646	1451.3888	69.2038	9.1323	95.0058	86.5257	-0.0272
647	1453.4317	69.3936	9.1102	94.3694	86.2222	-0.1332
648	1452.6448	69.3139	9.0892	93.1865	85.8142	-0.2888
649	1453.9012	70.1597	9.0870	92.2025	85.1422	-0.2264
650	1449.6712	70.3409	9.1526	91.8480	84.4938	-0.0523
651	1446.2530	69.5637	9.2471	91.9196	83.9236	0.1273
652	1430.3161	69.7380	9.2624	91.5249	83.6337	0.2542
653	1439.4588	69.5230	9.3488	91.8645	82.9637	0.1841
654	1440.0464	69.4062	9.3215	91.6299	82.9891	0.2503
655	1445.9246	69.1538	9.3001	92.1229	83.0995	0.1305
656	1443.6039	69.4681	9.2597	92.0426	83.3408	-0.0527
657	1441.7070	69.5086	9.2096	92.5673	82.9987	-0.1436
658	1443.8051	69.1555	9.2575	92.4169	82.8263	-0.2341
659	1442.7820	69.5404	9.2882	92.1973	83.0117	-0.2233
660	1433.8902	69.3269	9.2408	92.3428	82.9597	-0.1190
661	1415.5038	68.4186	9.2958	92.8585	82.9292	0.0296
662	1410.1752	68.4520	9.2056	92.7085	82.8642	0.1374
663	1422.3886	68.3557	9.1235	92.4998	83.5129	0.2402
664	1430.8445	68.1141	9.1352	91.9688	83.6430	0.2909
665	1431.9149	68.4310	9.1823	91.7699	83.8814	0.1063
666	1428.5906	68.5859	9.1881	91.6653	83.8128	0.0002
667	1427.3117	68.3706	9.1845	92.3714	83.6374	-0.1942
668	1419.2394	69.0579	9.1155	92.5092	83.2890	-0.2806
669	1433.1313	69.1627	9.1914	92.8238	82.8669	-0.3178
670	1417.7746	68.8406	9.1825	92.5832	82.8454	-0.2391
671	1416.4582	68.8155	9.2137	92.1535	82.7699	-0.0735
672	1432.6677	68.5712	9.2058	91.8328	82.3622	0.1025
673	1429.7661	69.0496	9.2243	91.8286	82.0765	0.2392
674	1425.1164	68.9164	9.2281	91.9245	82.2939	0.3062
675	1416.8898	69.1483	9.2066	92.5462	82.5712	0.2077
676	1410.1030	69.1341	9.1636	92.2407	82.3494	0.0237
677	1414.6168	68.9986	9.2413	92.0920	82.5185	-0.1027
678	1429.7141	68.6472	9.2407	92.0687	82.7914	-0.1379
679	1439.4550	68.8897	9.1443	92.6026	82.7742	-0.1040
680	1435.8005	68.6296	9.1655	91.9742	82.6887	-0.0229
681	1442.8876	69.1033	9.1583	91.4406	82.5357	0.0225
682	1443.5198	69.1755	9.2054	91.6071	82.5666	0.1807
683	1436.8588	68.2325	9.1935	91.8439	82.2121	0.2852
684	1444.7171	68.6603	9.1878	91.8601	82.0551	0.3105
685	1452.2087	68.9089	9.1947	91.8293	82.3185	0.2204
686	1460.1021	69.2362	9.2344	92.2552	82.1836	-0.0013
687	1462.4281	69.2831	9.3088	91.8510	82.1431	-0.2116
688	1450.5395	68.6102	9.2088	91.8178	81.7223	-0.2806
689	1448.6104	68.4010	9.1904	91.6253	82.4358	-0.2836
690	1450.6247	68.6097	9.2479	91.2235	81.5858	-0.1964
691	1438.2307	68.5424	9.1855	91.9433	82.1050	0.0063
692	1441.3542	68.6695	9.1243	91.9030	81.7755	0.1807
693	1442.1459	68.7243	9.1558	91.9959	81.8573	0.2416
694	1448.5003	68.8404	9.2264	92.4185	82.7422	0.2370
695	1444.1440	69.1376	9.2257	93.3579	82.9090	0.2007
696	1455.1875	69.3001	9.2949	93.1375	83.0896	0.0209
697	1450.0536	69.2361	9.3541	92.9866	82.9231	-0.0987
698	1451.3825	69.2323	9.2937	92.8058	82.7489	-0.2656
699	1447.3335	69.3509	9.2727	93.0402	83.0245	-0.2426
700	1440.4547	70.0193	9.2249	93.1503	82.8337	-0.1369
701	1461.6229	69.3161	9.3565	92.4959	83.1727	-0.0113
702	1459.3181	69.2261	9.3950	92.6590	83.3083	0.1478
703	1456.6969	69.2395	9.4034	92.8505	83.2872	0.2433
704	1465.0931	69.0931	9.4262	93.3940	83.1414	0.2054
705	1470.6831	69.2548	9.2559	93.1828	83.0143	0.0737
706	1464.3696	69.6311	9.2865	93.4873	83.5288	0.0563
707	1460.4893	70.2375	9.2988	92.9930	83.5033	-0.1173
708	1451.3649	69.6230	9.2850	92.5676	83.1936	-0.2870
709	1453.5088	69.4809	9.2180	93.1919	83.1792	-0.1859
710	1452.4645	69.1130	9.1880	93.3152	83.2158	-0.2361
711	1456.4643	68.8007	9.1186	93.3194	83.2470	-0.0215
712	1456.1661	68.1833	9.1670	92.8435	83.6081	0.1516
713	1452.4079	69.0546	9.0943	92.3701	84.0653	0.1881
714	1448.4176	69.3824	9.0872	92.0704	83.4248	0.2513
715	1446.9208	69.2943	9.1831	92.0664	82.7183	0.2750
716	1447.7162	70.2341	9.2068	92.7076	82.6833	0.0671
717	1446.8447	69.5672	9.2557	93.1477	82.9471	-0.1388
718	1449.6560	69.2887	9.2523	93.0117	83.2602	-0.2331
719	1450.0049	69.5957	9.3510	92.7498	83.6296	-0.2634
720	1457.7898	69.8206	9.3425	92.8063	83.3911	-0.1645
721	1454.7189	70.0020	9.2797	92.8868	83.8843	0.0554
722	1451.3438	69.9785	9.3584	93.4859	83.6519	0.1893
723	1450.5127	69.9622	9.3352	93.8819	83.8236	0.2645
724	1439.8802	70.2749	9.3096	93.8932	83.8955	0.1704
725	1449.0875	70.0243	9.2702	93.7471	83.8718	0.2067
726	1446.3695	69.5995	9.3318	93.7901	83.6089	0.0511
727	1435.6083	69.8543	9.2953	93.9029	83.3552	-0.1444
728	1432.8980	70.4743	9.2266	94.3661	83.3228	-0.2192
729	1433.0093	70.0424	9.2350	94.2555	83.8528	-0.2051
730	1449.4770	69.6269	9.2618	93.7052	84.3858	-0.1295
731	1459.7369	69.6624	9.2649	93.4897	84.7686	0.0662
732	1449.8270	70.3691	9.3103	93.2994	84.5881	0.1160
733	1438.6855	70.2235	9.3376	93.4130	84.8457	0.1787
734	1427.7146	69.7290	9.3426	92.9911	84.9136	0.1720
735	1431.2491	68.5540	9.3777	93.3483	84.8731	0.1543
736	1428.8257	68.4853	9.2436	93.4915	84.6326	0.1093
737	1428.3154	68.1513	9.1982	93.5231	84.9798	-0.0491
738	1440.9200	68.8973	9.2330	93.3332	84.6411	-0.2202
739	1440.7605	69.0592	9.2733	93.2786	84.4452	-0.3051
740	1438.4904	69.7711	9.2644	93.4132	84.8358	-0.2421
741	1434.9636	70.0473	9.1823	93.0421	84.9229	-0.0177
742	1426.4939	69.7572	9.2301	93.1359	85.0594	0.1030
743	1426.7875	69.8442	9.2377	93.0451	84.6633	0.2975
744	1412.2859	69.7783	9.2642	93.0986	84.0586	0.3285
745	1411.8102	69.6012	9.2317	92.7570	84.3526	0.1529
746	1408.5207	68.7307	9.2108	92.7820	84.5572	0.0186
747	1421.7201	68.5834	9.2604	92.4384	84.9592	-0.0633
748	1430.1666	67.6403	9.1436	92.2454	84.4599	-0.1711
749	1426.6682	67.4525	9.1431	92.0024	84.9224	-0.2128
750	1402.7883	67.0923	9.0597	92.2797	84.3656	-0.1713
751	1382.9984	67.0058	8.9955	92.3541	83.7839	0.0001
752	1357.3281	66.7472	9.0672	91.9509	83.2345	0.1656
753	1359.1497	66.6469	9.0150	91.8339	82.8500	0.2373
754	1351.5682	66.7425	8.9781	91.8019	82.9751	0.2658
755	1344.9380	66.3882	8.9629	91.8372	82.9919	0.2244
756	1339.5053	65.9764	8.9473	91.7565	82.8624	0.0508
757	1339.3583	65.1125	8.9037	90.9507	82.8968	0.0381
758	1333.9246	64.7651	8.9164	90.7398	82.4868	-0.1330
759	1323.8759	64.4576	8.8918	90.6753	82.3669	-0.1330
760	1300.2627	63.9045	8.8550	90.4102	82.0317	-0.0448
761	1287.7394	63.4876	8.7530	90.1656	82.1421	0.1845
762	1276.4353	62.6609	8.7145	89.8821	81.6637	0.3393
763	1265.4067	61.9119	8.6305	89.2296	81.7925	0.4173
764	1252.4236	61.2997	8.4995	88.3759	81.1549	0.3691
765	1238.3997	60.9254	8.3948	88.1818	80.8670	0.2676
766	1230.8068	60.2755	8.3620	87.5074	81.2686	0.0695
767	1211.3220	60.4155	8.1949	86.5400	80.7851	0.0281
768	1202.2415	59.8514	8.2681	85.5972	79.8672	-0.1027
769	1202.1922	60.1630	8.2587	84.9633	79.1837	-0.0548
770	1184.3262	60.0965	8.1795	84.3886	78.4258	0.1110
771	1175.6459	60.5248	8.0961	84.0951	77.7674	0.3536
772	1177.2537	59.9244	8.0392	83.0543	77.7527	0.4664
773	1158.7355	59.0382	8.1028	82.4527	77.2026	0.4589
774	1150.9167	58.3064	8.0213	82.4550	76.5381	0.4822
775	1139.0438	57.5291	7.9362	81.7204	75.4603	0.4348
776	1129.2264	56.3214	7.9073	80.8908	74.9068	0.3210
777	1122.9237	56.2748	7.8010	80.6785	74.5192	0.0943
778	1127.7514	55.5678	7.7302	80.3082	73.7113	0.0327
779	1121.5138	54.7221	7.6374	80.4316	73.9782	0.0936
780	1103.4289	54.3581	7.5059	79.3734	74.1942	0.1729
781	1092.5797	54.2889	7.3775	78.8806	73.4686	0.3676
782	1088.9098	54.2168	7.3177	78.5205	72.3343	0.4620
783	1103.8013	53.6163	7.2996	77.3125	72.4363	0.5865
784	1108.9152	53.6960	7.1707	76.7739	71.7119	0.6288
785	1106.0860	53.3226	7.1286	75.8040	71.0792	0.5890
786	1097.9278	53.5020	7.0818	74.8483	70.4640	0.4420
787	1111.5840	53.2795	7.1002	74.8344	70.0789	0.2494
788	1115.2501	53.1777	7.0825	74.1067	69.3692	0.1584
789	1104.2901	53.4919	7.0765	74.0968	69.1106	0.2229
790	1111.5094	53.0234	6.9988	73.4554	68.7502	0.2659
791	1112.7701	53.2521	6.9845	72.8068	68.2531	0.4673
792	1098.5317	53.6270	7.0201	72.6756	67.0043	0.6454
793	1092.5801	52.8377	7.1266	71.7935	66.4264	0.7646
794	1096.0758	52.9877	7.1284	71.8597	66.0807	0.6885
795	1090.4106	53.3258	7.1445	71.6849	65.5751	0.5356
796	1081.1490	52.6840	7.1062	71.2256	65.8517	0.4793
797	1077.8528	52.4210	7.0445	70.8418	65.7954	0.2777
798	1082.1836	52.1865	6.9887	70.7962	65.7324	0.2159
799	1073.5370	52.5248	6.9938	70.5902	65.5646	0.1023
800	1065.9232	52.1436	6.9142	70.0689	65.3164	0.2545
801	1059.0366	51.4266	6.9768	69.8232	64.6641	0.5061
802	1046.4710	51.4312	6.9515	69.3662	64.1507	0.7157
803	1047.8936	50.8509	6.9077	69.3643	62.7766	0.7651
804	1050.4678	50.5180	6.9012	69.3585	62.8644	0.7694
805	1050.1165	49.5101	6.8187	68.8069	62.8735	0.6666
806	1035.8389	48.8779	6.7827	69.0726	62.8805	0.5190
807	1012.6447	49.3736	6.7099	68.5443	62.7392	0.4412
808	1009.6584	49.3489	6.7193	68.2097	62.8155	0.3096
809	1008.5618	48.2880	6.6379	68.0526	62.4900	0.3770
810	1007.0791	47.8181	6.5700	67.8205	61.6955	0.4782
811	1019.3596	47.7359	6.5307	67.7081	61.8382	0.6394
812	1011.0072	47.6774	6.4668	67.4563	61.3508	0.6639
813	1024.9576	48.0874	6.4628	67.1943	61.7919	0.8192
814	1012.6423	48.0402	6.4964	66.7302	61.0395	0.8218
815	1014.1263	47.7632	6.4573	66.7445	60.4994	0.7895
816	1005.9799	48.2070	6.3934	66.6424	60.0416	0.5184
817	996.9905	48.6317	6.3728	66.1728	59.7395	0.3900
818	1006.3838	48.6597	6.3959	65.4692	59.4827	0.3368
819	1000.4289	48.7301	6.4486	64.9066	59.3664	0.4028
820	986.7979	48.3982	6.4113	65.1968	59.1501	0.5223
821	997.2788	48.7003	6.3991	65.5201	59.1807	0.6007
822	999.5353	48.6976	6.4365	65.4666	58.8412	0.7888
823	1007.1428	48.5211	6.4821	65.2591	59.0017	0.8622
824	1005.8792	48.1408	6.4860	65.3962	58.8003	0.8923
825	997.1154	49.0208	6.4601	65.2774	59.1650	0.7437
826	993.1667	49.2745	6.4527	65.1245	59.3648	0.6280
827	1002.8236	49.3495	6.4274	64.9833	58.8134	0.5614
828	1016.2471	49.6235	6.4168	64.9650	58.7563	0.4364
829	1015.9126	48.5934	6.4220	64.5339	58.9726	0.4582
830	1009.6552	48.8930	6.3655	64.2889	58.6655	0.5671
831	1000.2996	48.4356	6.4674	63.6937	58.8631	0.6801
832	1000.4897	48.5159	6.4692	63.3916	58.4237	0.8037
833	1011.1615	48.8581	6.4981	64.0420	58.0440	0.9687
834	1018.9880	48.5517	6.5194	64.0788	57.8814	1.0006
835	1024.0234	48.7132	6.5792	64.5096	57.0551	0.7567
836	1031.4562	47.9443	6.5326	64.7619	57.0731	0.6751
837	1031.7172	48.4679	6.6135	64.7179	57.5076	0.5727
